0	187	3
0	16559	1
0	38101	1
0	42001	1
1	187	17
1	1282	1
1	34869	1
2	30287	1
3	3066	1
3	3626	1
3	6141	1
3	9915	1
3	12468	1
4	12417	1
5	187	1
5	10801	1
5	30576	1
5	31222	1
6	1300	1
7	187	1
7	9905	1
8	22114	1
9	187	25
9	24921	1
9	24972	1
9	38018	1
9	41592	1
10	9925	1
10	22114	1
11	5120	1
12	187	1
13	18927	1
14	187	1
14	12244	1
15	12350	1
16	17931	1
16	17966	1
17	3302	1
18	36422	1
19	187	2
19	12551	1
20	19177	1
21	6358	1
22	187	22
22	746	1
22	3302	2
22	3391	1
22	5785	1
22	5790	1
22	6004	1
22	10761	1
22	12465	1
22	12551	1
22	17966	1
22	22458	1
22	23041	1
22	25193	1
22	25593	1
22	29591	1
22	30910	1
22	31103	1
22	34756	1
22	35279	1
22	41390	1
22	42447	1
22	42672	2
23	10372	1
23	12207	1
24	4367	1
24	22114	1
25	3033	1
25	9918	1
25	24909	1
25	27674	1
25	32618	1
26	187	1
27	187	5
27	7700	1
27	10032	1
27	12543	1
27	28050	1
27	39266	1
27	40697	1
27	42461	1
28	187	1
29	4613	1
30	187	1
30	30459	1
30	37980	1
31	1175	1
31	12551	1
32	23370	1
32	30653	1
32	39375	1
33	30296	1
34	22114	1
35	37980	1
36	9916	1
37	187	3
37	10095	1
38	187	2
38	12522	1
39	39371	1
40	187	3
40	3033	1
40	40741	1
40	41592	1
41	17966	1
42	187	1
43	187	1
43	12234	1
43	15676	1
43	28009	1
43	31541	1
44	9819	1
44	9895	1
44	12543	1
44	35243	1
44	40601	1
45	187	28
45	9956	1
45	19969	1
45	20126	1
45	28009	1
45	28292	1
45	35243	4
45	35312	1
45	39673	1
45	40741	2
45	41778	1
46	187	1
47	12417	1
48	187	13
48	1766	1
48	6597	1
48	6806	1
48	12468	1
48	12962	1
48	21054	1
48	34180	1
48	41321	1
49	20537	1
49	21812	1
50	187	1
50	16743	1
51	187	6
52	9905	1
53	187	5
53	1175	1
53	28737	1
53	36683	1
53	38729	1
54	187	1
54	11707	1
54	12528	1
55	187	20
55	3318	1
55	10242	1
55	12304	1
55	12346	1
55	12495	1
55	13073	1
55	18036	1
55	20537	1
55	22839	1
55	28518	1
55	28911	1
55	30287	1
55	31343	1
55	31825	1
55	34001	1
55	39802	1
55	40438	1
55	41592	3
55	41811	1
55	42585	1
56	187	1
56	6092	1
57	30459	1
58	187	1
59	187	2
59	20833	1
60	187	11
60	3484	1
60	6896	1
60	7038	1
60	11735	1
60	13291	1
60	17411	1
60	17988	1
60	20722	1
60	20879	1
60	28730	1
60	29591	1
60	30059	1
60	30276	1
60	31879	1
60	40187	1
60	40601	1
60	40697	1
61	12442	1
62	187	1
63	187	1
64	3630	1
65	13699	1
66	42637	1
67	187	97
67	1379	1
67	1510	1
67	2085	2
67	2195	1
67	2427	1
67	2939	1
67	6124	2
67	6193	1
67	6303	1
67	6411	1
